expenditure_id,voucher_pk,gp_lgd_code,fiscal_year,voucher_no,voucher_date,voucher_cost
11041,10508.0,119862,2025-2026,XVFC/2025-26/P/120,2026-02-12,1088.0
11041,10509.0,119862,2025-2026,XVFC/2025-26/P/121,2026-02-12,2373.0
11041,10510.0,119862,2025-2026,XVFC/2025-26/P/122,2026-02-12,6315.0
11041,10523.0,119862,2025-2026,XVFC/2025-26/P/123,2026-03-10,11006.0
11041,,119862,2026-2027,XVFC/2026-27/P/36,2026-06-17,3801.0
11041,,119862,2026-2027,XVFC/2026-27/P/37,2026-06-17,1465.0
11053,,119862,2026-2027,XVFC/2026-27/P/31,2026-05-30,1299.0
11053,,119862,2026-2027,XVFC/2026-27/P/31,2026-05-30,129911.0
11053,,119862,2026-2027,XVFC/2026-27/P/44,2026-07-14,709.0
11053,,119862,2026-2027,XVFC/2026-27/P/44,2026-07-14,69377.0
11058,,119862,2026-2027,5THSFC/2026-27/P/8,2026-06-18,13686.0
11058,,119862,2026-2027,5THSFC/2026-27/P/9,2026-06-18,13684.0
11068,10473.0,119862,2025-2026,XVFC/2025-26/P/88,2026-01-02,25.0
11068,10473.0,119862,2025-2026,XVFC/2025-26/P/88,2026-01-02,51.0
11068,10473.0,119862,2025-2026,XVFC/2025-26/P/88,2026-01-02,80.0
11068,10473.0,119862,2025-2026,XVFC/2025-26/P/88,2026-01-02,235.0
11068,10473.0,119862,2025-2026,XVFC/2025-26/P/88,2026-01-02,506.0
11068,10473.0,119862,2025-2026,XVFC/2025-26/P/88,2026-01-02,792.0
11068,10473.0,119862,2025-2026,XVFC/2025-26/P/88,2026-01-02,19323.0
11068,10477.0,119862,2025-2026,XVFC/2025-26/P/90,2026-01-14,2335.0
11142,10469.0,119862,2025-2026,XVFC/2025-26/P/84,2025-12-17,1500.0
11142,10469.0,119862,2025-2026,XVFC/2025-26/P/84,2025-12-17,3093.0
11142,10469.0,119862,2025-2026,XVFC/2025-26/P/84,2025-12-17,130407.0
11142,10470.0,119862,2025-2026,XVFC/2025-26/P/86,2025-12-21,154.0
11142,10470.0,119862,2025-2026,XVFC/2025-26/P/86,2025-12-21,309.0
11142,10470.0,119862,2025-2026,XVFC/2025-26/P/86,2025-12-21,412.0
11142,10470.0,119862,2025-2026,XVFC/2025-26/P/86,2025-12-21,4498.0
11142,10470.0,119862,2025-2026,XVFC/2025-26/P/86,2025-12-21,9627.0
11144,10474.0,119862,2025-2026,XVFC/2025-26/P/89,2026-01-02,16.0
11144,10474.0,119862,2025-2026,XVFC/2025-26/P/89,2026-01-02,22.0
11144,10474.0,119862,2025-2026,XVFC/2025-26/P/89,2026-01-02,46.0
11144,10474.0,119862,2025-2026,XVFC/2025-26/P/89,2026-01-02,220.0
11144,10474.0,119862,2025-2026,XVFC/2025-26/P/89,2026-01-02,456.0
11144,10474.0,119862,2025-2026,XVFC/2025-26/P/89,2026-01-02,770.0
11144,10474.0,119862,2025-2026,XVFC/2025-26/P/89,2026-01-02,67560.0
11144,10478.0,119862,2025-2026,XVFC/2025-26/P/91,2026-01-14,7677.0
11152,10433.0,119862,2025-2026,XVFC/2025-26/P/48,2025-11-10,18204.0
11152,10433.0,119862,2025-2026,XVFC/2025-26/P/48,2025-11-10,22750.0
11152,10452.0,119862,2025-2026,XVFC/2025-26/P/67,2025-11-17,12134.0
11153,10435.0,119862,2025-2026,XVFC/2025-26/P/50,2025-11-10,47107.0
11153,10454.0,119862,2025-2026,XVFC/2025-26/P/69,2025-11-17,5235.0
11154,10436.0,119862,2025-2026,XVFC/2025-26/P/51,2025-11-10,746.0
11154,10455.0,119862,2025-2026,XVFC/2025-26/P/70,2025-11-17,137.0
11154,10529.0,119862,2025-2026,XVFC/2025-26/P/128,2026-03-24,468.0
11154,10529.0,119862,2025-2026,XVFC/2025-26/P/128,2026-03-24,9750.0
11154,10529.0,119862,2025-2026,XVFC/2025-26/P/128,2026-03-24,19500.0
11156,10480.0,119862,2025-2026,XVFC/2025-26/P/92,2026-01-26,5662.0
11156,10480.0,119862,2025-2026,XVFC/2025-26/P/92,2026-01-26,6500.0
11160,10471.0,119862,2025-2026,5THSFC/2025-26/P/10,2026-01-02,90.0
11160,10471.0,119862,2025-2026,5THSFC/2025-26/P/10,2026-01-02,846.0
11160,10471.0,119862,2025-2026,5THSFC/2025-26/P/10,2026-01-02,4000.0
11160,10471.0,119862,2025-2026,5THSFC/2025-26/P/10,2026-01-02,355064.0
11160,10475.0,119862,2025-2026,5THSFC/2025-26/P/11,2026-01-14,40000.0
11161,,119862,2026-2027,XVFC/2026-27/P/30,2026-05-30,48420.0
11161,,119862,2026-2027,XVFC/2026-27/P/35,2026-06-03,55.0
11161,,119862,2026-2027,XVFC/2026-27/P/35,2026-06-03,492.0
11161,,119862,2026-2027,XVFC/2026-27/P/35,2026-06-03,773.0
11161,,119862,2026-2027,XVFC/2026-27/P/35,2026-06-03,4060.0
11182,,119862,2026-2027,5THSFC/2026-27/P/7,2026-06-18,5992.0
11183,11495.0,275075,2021-2022,FFC/2021-22/P/13,2021-05-04,42000.0
11184,11505.0,275075,2021-2022,FFC/2021-22/P/16,2021-06-12,83.0
11184,11505.0,275075,2021-2022,FFC/2021-22/P/16,2021-06-12,1110.0
11184,11505.0,275075,2021-2022,FFC/2021-22/P/16,2021-06-12,107537.0
11186,11487.0,275075,2021-2022,FFC/2021-22/P/3,2021-04-15,30000.0
11187,11496.0,275075,2021-2022,FFC/2021-22/P/8,2021-05-04,168000.0
11188,11489.0,275075,2021-2022,FFC/2021-22/P/5,2021-04-15,30000.0
11189,11497.0,275075,2021-2022,FFC/2021-22/P/9,2021-05-04,126000.0
11190,11494.0,275075,2021-2022,FFC/2021-22/P/12,2021-05-04,42000.0
11191,11493.0,275075,2021-2022,FFC/2021-22/P/11,2021-05-04,42000.0
11196,11507.0,275075,2021-2022,FFC/2021-22/P/17,2021-08-13,133.0
11196,11507.0,275075,2021-2022,FFC/2021-22/P/17,2021-08-13,645.0
11196,11507.0,275075,2021-2022,FFC/2021-22/P/17,2021-08-13,62406.0
11196,11432.0,275075,2022-2023,FFC/2022-23/P/1,2022-04-23,44643.0
11196,11436.0,275075,2022-2023,FFC/2022-23/P/2,2022-07-14,45000.0
11196,11438.0,275075,2022-2023,FFC/2022-23/P/4,2022-07-29,18000.0
11196,11439.0,275075,2022-2023,FFC/2022-23/P/5,2022-08-29,15671.0
11196,11446.0,275075,2022-2023,FFC/2022-23/P/8,2022-11-24,109150.0
11196,11368.0,275075,2023-2024,FFC/2023-24/P/4,2023-07-10,61265.0
11197,11509.0,275075,2021-2022,FFC/2021-22/P/18,2021-12-09,111.0
11197,11509.0,275075,2021-2022,FFC/2021-22/P/18,2021-12-09,1199.0
11197,11509.0,275075,2021-2022,FFC/2021-22/P/18,2021-12-09,116106.0
11198,11492.0,275075,2021-2022,FFC/2021-22/P/10,2021-05-04,126000.0
11202,11512.0,275075,2021-2022,FFC/2021-22/P/19,2022-01-03,507.0
11202,11512.0,275075,2021-2022,FFC/2021-22/P/19,2022-01-03,2993.0
11202,11512.0,275075,2021-2022,FFC/2021-22/P/19,2022-01-03,287627.0
11202,11486.0,275075,2021-2022,FFC/2021-22/P/2,2021-04-15,79069.0
11204,11441.0,275075,2022-2023,FFC/2022-23/P/7,2022-09-21,240.0
11204,11441.0,275075,2022-2023,FFC/2022-23/P/7,2022-09-21,602.0
11204,11441.0,275075,2022-2023,FFC/2022-23/P/7,2022-09-21,58163.0
11205,11596.0,275075,2020-2021,FFC/2020-21/P/20,2020-11-27,140650.0
11205,11501.0,275075,2021-2022,FFC/2021-22/P/14,2021-05-13,323626.0
11206,11597.0,275075,2020-2021,XVFC/2020-21/P/1,2020-11-28,47905.0
11206,11000.0,275075,2025-2026,XVFC/2025-26/P/19,2025-08-06,1551.0
11207,11598.0,275075,2020-2021,XVFC/2020-21/P/2,2020-11-28,101849.0
11207,10999.0,275075,2025-2026,XVFC/2025-26/P/18,2025-08-06,3360.0
11208,11599.0,275075,2020-2021,XVFC/2020-21/P/3,2020-11-28,57546.0
11209,11442.0,275075,2022-2023,XVFC/2022-23/P/4,2022-09-27,1834.0
11209,11442.0,275075,2022-2023,XVFC/2022-23/P/4,2022-09-27,177849.0
11209,11007.0,275075,2025-2026,XVFC/2025-26/P/26,2025-08-06,5502.0
11210,11451.0,275075,2022-2023,5THSFC/2022-23/P/2,2023-01-21,3225.0
11210,11451.0,275075,2022-2023,5THSFC/2022-23/P/2,2023-01-21,3414.0
11210,11451.0,275075,2022-2023,5THSFC/2022-23/P/2,2023-01-21,305763.0
11210,11357.0,275075,2023-2024,5THSFC/2023-24/P/1,2023-04-12,2496.0
11210,11357.0,275075,2023-2024,5THSFC/2023-24/P/1,2023-04-12,2705.0
11210,11357.0,275075,2023-2024,5THSFC/2023-24/P/1,2023-04-12,257024.0
11211,11504.0,275075,2021-2022,FFC/2021-22/P/15,2021-06-12,262.0
11211,11504.0,275075,2021-2022,FFC/2021-22/P/15,2021-06-12,1500.0
11211,11504.0,275075,2021-2022,FFC/2021-22/P/15,2021-06-12,143738.0
11212,11508.0,275075,2021-2022,XVFC/2021-22/P/1,2021-10-08,853.0
11212,11508.0,275075,2021-2022,XVFC/2021-22/P/1,2021-10-08,4751.0
11212,11508.0,275075,2021-2022,XVFC/2021-22/P/1,2021-10-08,459556.0
11212,11003.0,275075,2025-2026,XVFC/2025-26/P/22,2025-08-06,14646.0
11212,,275075,2026-2027,XVFC/2026-27/P/20,2026-07-06,210.0
11212,,275075,2026-2027,XVFC/2026-27/P/20,2026-07-06,19984.0
11213,11491.0,275075,2021-2022,FFC/2021-22/P/7,2021-04-15,30000.0
11214,11490.0,275075,2021-2022,FFC/2021-22/P/6,2021-04-15,20000.0
11215,11488.0,275075,2021-2022,FFC/2021-22/P/4,2021-04-15,30000.0
11216,11453.0,275075,2022-2023,XVFC/2022-23/P/11,2023-02-15,113.0
11216,11453.0,275075,2022-2023,XVFC/2022-23/P/11,2023-02-15,600.0
11216,11453.0,275075,2022-2023,XVFC/2022-23/P/11,2023-02-15,57487.0
11216,11004.0,275075,2025-2026,XVFC/2025-26/P/23,2025-08-06,1800.0
11217,11435.0,275075,2022-2023,XVFC/2022-23/P/3,2022-04-26,1500.0
11217,11435.0,275075,2022-2023,XVFC/2022-23/P/3,2022-04-26,144000.0
11217,11013.0,275075,2025-2026,XVFC/2025-26/P/32,2025-08-06,4500.0
11218,11514.0,275075,2021-2022,XVFC/2021-22/P/3,2022-01-03,334.0
11218,11514.0,275075,2021-2022,XVFC/2021-22/P/3,2022-01-03,1750.0
11218,11514.0,275075,2021-2022,XVFC/2021-22/P/3,2022-01-03,167637.0
11218,11005.0,275075,2025-2026,XVFC/2025-26/P/24,2025-08-06,5279.0
11219,11443.0,275075,2022-2023,XVFC/2022-23/P/5,2022-09-27,1150.0
11219,11443.0,275075,2022-2023,XVFC/2022-23/P/5,2022-09-27,110400.0
11219,11016.0,275075,2025-2026,XVFC/2025-26/P/35,2025-08-06,3450.0
11221,11519.0,275075,2021-2022,XVFC/2021-22/P/4,2022-02-01,67993.0
11221,11206.0,275075,2024-2025,XVFC/2024-25/P/1,2024-04-27,75324.0
11222,11440.0,275075,2022-2023,FFC/2022-23/P/6,2022-09-14,2000.0
11222,11440.0,275075,2022-2023,FFC/2022-23/P/6,2022-09-14,192000.0
11230,11047.0,275075,2025-2026,XVFC/2025-26/P/52,2025-12-31,500.0
11230,11047.0,275075,2025-2026,XVFC/2025-26/P/52,2025-12-31,48500.0
11231,11362.0,275075,2023-2024,XVFC/2023-24/P/5,2023-05-22,109.0
11231,11362.0,275075,2023-2024,XVFC/2023-24/P/5,2023-05-22,1001.0
11231,11362.0,275075,2023-2024,XVFC/2023-24/P/5,2023-05-22,95910.0
11231,10998.0,275075,2025-2026,XVFC/2025-26/P/17,2025-08-06,3084.0
11232,11444.0,275075,2022-2023,XVFC/2022-23/P/6,2022-09-27,1340.0
11232,11444.0,275075,2022-2023,XVFC/2022-23/P/6,2022-09-27,128640.0
11232,11002.0,275075,2025-2026,XVFC/2025-26/P/21,2025-08-06,4020.0
11234,11369.0,275075,2023-2024,XVFC/2023-24/P/10,2023-07-10,49965.0
11235,11062.0,275075,2025-2026,XVFC/2025-26/P/63,2026-02-23,1200.0
11235,11062.0,275075,2025-2026,XVFC/2025-26/P/63,2026-02-23,1350.0
11235,11062.0,275075,2025-2026,XVFC/2025-26/P/63,2026-02-23,114081.0
11236,11025.0,275075,2025-2026,XVFC/2025-26/P/42,2025-09-25,870.0
11236,11025.0,275075,2025-2026,XVFC/2025-26/P/42,2025-09-25,3492.0
11236,11025.0,275075,2025-2026,XVFC/2025-26/P/42,2025-09-25,81692.0
11237,11511.0,275075,2021-2022,5THSFC/2021-22/P/2,2022-01-03,127176.0
11237,11515.0,275075,2021-2022,5THSFC/2021-22/P/3,2022-01-04,2000.0
11237,11515.0,275075,2021-2022,5THSFC/2021-22/P/3,2022-01-04,64824.0
11238,11510.0,275075,2021-2022,5THSFC/2021-22/P/1,2022-01-03,1983.0
11238,11510.0,275075,2021-2022,5THSFC/2021-22/P/1,2022-01-03,192378.0
11238,11381.0,275075,2023-2024,5THSFC/2023-24/P/3,2023-08-04,357.0
11238,11381.0,275075,2023-2024,5THSFC/2023-24/P/3,2023-08-04,34340.0
11238,,275075,2026-2027,5THSFC/2026-27/P/5,2026-07-06,85.0
11238,,275075,2026-2027,5THSFC/2026-27/P/5,2026-07-06,8892.0
11239,11513.0,275075,2021-2022,XVFC/2021-22/P/2,2022-01-03,144.0
11239,11513.0,275075,2021-2022,XVFC/2021-22/P/2,2022-01-03,2000.0
11239,11513.0,275075,2021-2022,XVFC/2021-22/P/2,2022-01-03,191691.0
11239,11012.0,275075,2025-2026,XVFC/2025-26/P/31,2025-08-06,6165.0
11240,11433.0,275075,2022-2023,XVFC/2022-23/P/1,2022-04-25,1772.0
11240,11433.0,275075,2022-2023,XVFC/2022-23/P/1,2022-04-25,170094.0
11240,11236.0,275075,2024-2025,XVFC/2024-25/P/24,2025-02-14,61710.0
11240,11009.0,275075,2025-2026,XVFC/2025-26/P/28,2025-08-06,5353.0
11241,11434.0,275075,2022-2023,XVFC/2022-23/P/2,2022-04-26,45.0
11241,11434.0,275075,2022-2023,XVFC/2022-23/P/2,2022-04-26,1000.0
11241,11434.0,275075,2022-2023,XVFC/2022-23/P/2,2022-04-26,95922.0
11241,11010.0,275075,2025-2026,XVFC/2025-26/P/29,2025-08-06,3033.0
11242,11454.0,275075,2022-2023,XVFC/2022-23/P/12,2023-02-28,1409.0
11242,11454.0,275075,2022-2023,XVFC/2022-23/P/12,2023-02-28,18016.0
11242,11217.0,275075,2024-2025,XVFC/2024-25/P/9,2024-11-14,9730.0
11243,11383.0,275075,2023-2024,5THSFC/2023-24/P/4,2023-09-16,525.0
11243,11383.0,275075,2023-2024,5THSFC/2023-24/P/4,2023-09-16,1748.0
11243,11383.0,275075,2023-2024,5THSFC/2023-24/P/4,2023-09-16,167217.0
11243,11053.0,275075,2025-2026,5THSFC/2025-26/P/14,2026-01-22,250.0
11243,11053.0,275075,2025-2026,5THSFC/2025-26/P/14,2026-01-22,1002.0
11243,11053.0,275075,2025-2026,5THSFC/2025-26/P/14,2026-01-22,23342.0
11244,11359.0,275075,2023-2024,XVFC/2023-24/P/2,2023-04-12,3000.0
11244,11359.0,275075,2023-2024,XVFC/2023-24/P/2,2023-04-12,7760.0
11244,11359.0,275075,2023-2024,XVFC/2023-24/P/2,2023-04-12,278864.0
11244,11006.0,275075,2025-2026,XVFC/2025-26/P/25,2025-08-06,10376.0
11245,11026.0,275075,2025-2026,XVFC/2025-26/P/43,2025-09-26,1500.0
11245,11026.0,275075,2025-2026,XVFC/2025-26/P/43,2025-09-26,147000.0
11247,11450.0,275075,2022-2023,5THSFC/2022-23/P/1,2023-01-09,1097.0
11247,11450.0,275075,2022-2023,5THSFC/2022-23/P/1,2023-01-09,106434.0
11247,11231.0,275075,2024-2025,5THSFC/2024-25/P/10,2025-02-14,34362.0
11247,,275075,2026-2027,5THSFC/2026-27/P/1,2026-06-13,960.0
11247,,275075,2026-2027,5THSFC/2026-27/P/1,2026-06-13,95149.0
11248,11360.0,275075,2023-2024,XVFC/2023-24/P/3,2023-05-22,766.0
11248,11360.0,275075,2023-2024,XVFC/2023-24/P/3,2023-05-22,73552.0
11248,11011.0,275075,2025-2026,XVFC/2025-26/P/30,2025-08-06,3064.0
11248,11066.0,275075,2025-2026,XVFC/2025-26/P/66,2026-03-09,19203.0
11249,11361.0,275075,2023-2024,XVFC/2023-24/P/4,2023-05-22,1000.0
11249,11361.0,275075,2023-2024,XVFC/2023-24/P/4,2023-05-22,96000.0
11249,11015.0,275075,2025-2026,XVFC/2025-26/P/34,2025-08-06,3000.0
11250,11448.0,275075,2022-2023,XVFC/2022-23/P/9,2022-12-17,3256.0
11250,11452.0,275075,2022-2023,XVFC/2022-23/P/10,2023-01-24,1409.0
11250,11208.0,275075,2024-2025,XVFC/2024-25/P/3,2024-07-20,12980.0
11250,11211.0,275075,2024-2025,XVFC/2024-25/P/5,2024-08-16,33450.0
11250,11061.0,275075,2025-2026,XVFC/2025-26/P/62,2026-02-17,9796.0
11251,11447.0,275075,2022-2023,XVFC/2022-23/P/8,2022-12-17,246744.0
11254,11445.0,275075,2022-2023,XVFC/2022-23/P/7,2022-11-02,19564.0
11254,11456.0,275075,2022-2023,XVFC/2022-23/P/13,2023-03-24,76792.0
11254,11358.0,275075,2023-2024,XVFC/2023-24/P/1,2023-04-12,520.0
11254,11390.0,275075,2023-2024,XVFC/2023-24/P/13,2023-11-25,1786.0
11254,11407.0,275075,2023-2024,XVFC/2023-24/P/14,2024-03-14,6188.0
11254,11207.0,275075,2024-2025,XVFC/2024-25/P/2,2024-04-27,15242.0
11254,11214.0,275075,2024-2025,XVFC/2024-25/P/6,2024-09-30,28200.0
11258,11230.0,275075,2024-2025,XVFC/2024-25/P/18,2025-01-26,90000.0
11259,11028.0,275075,2025-2026,XVFC/2025-26/P/45,2025-11-20,58500.0
11260,11364.0,275075,2023-2024,XVFC/2023-24/P/6,2023-05-23,254.0
11260,11364.0,275075,2023-2024,XVFC/2023-24/P/6,2023-05-23,794.0
11260,11364.0,275075,2023-2024,XVFC/2023-24/P/6,2023-05-23,75926.0
11260,11373.0,275075,2023-2024,XVFC/2023-24/P/12,2023-07-15,737.0
11260,11373.0,275075,2023-2024,XVFC/2023-24/P/12,2023-07-15,1186.0
11260,11373.0,275075,2023-2024,XVFC/2023-24/P/12,2023-07-15,112955.0
11260,11014.0,275075,2025-2026,XVFC/2025-26/P/33,2025-08-06,6248.0
11261,11365.0,275075,2023-2024,XVFC/2023-24/P/7,2023-06-30,25250.0
11261,11216.0,275075,2024-2025,XVFC/2024-25/P/8,2024-11-14,38016.0
11261,10977.0,275075,2025-2026,XVFC/2025-26/P/2,2025-05-03,69540.0
11261,11059.0,275075,2025-2026,XVFC/2025-26/P/60,2026-02-07,33294.0
11262,11372.0,275075,2023-2024,XVFC/2023-24/P/11,2023-07-15,883.0
11262,11372.0,275075,2023-2024,XVFC/2023-24/P/11,2023-07-15,1000.0
11262,11372.0,275075,2023-2024,XVFC/2023-24/P/11,2023-07-15,94903.0
11262,11008.0,275075,2025-2026,XVFC/2025-26/P/27,2025-08-06,3214.0
11263,11384.0,275075,2023-2024,5THSFC/2023-24/P/5,2023-09-16,2000.0
11263,11384.0,275075,2023-2024,5THSFC/2023-24/P/5,2023-09-16,192000.0
11264,11237.0,275075,2024-2025,XVFC/2024-25/P/25,2025-03-06,1880.0
11264,11237.0,275075,2024-2025,XVFC/2024-25/P/25,2025-03-06,184233.0
11264,11001.0,275075,2025-2026,XVFC/2025-26/P/20,2025-08-06,1880.0
11264,11067.0,275075,2025-2026,XVFC/2025-26/P/67,2026-03-09,12007.0
11265,11046.0,275075,2025-2026,XVFC/2025-26/P/51,2025-12-31,500.0
11265,11046.0,275075,2025-2026,XVFC/2025-26/P/51,2025-12-31,48500.0
11266,10976.0,275075,2025-2026,5THSFC/2025-26/P/2,2025-05-03,97895.0
11277,11229.0,275075,2024-2025,XVFC/2024-25/P/17,2025-01-26,90000.0
11277,11258.0,275075,2024-2025,XVFC/2024-25/P/27,2025-03-10,9120.0
11416,11223.0,275075,2024-2025,5THSFC/2024-25/P/5,2024-12-31,53273.0
11416,11225.0,275075,2024-2025,5THSFC/2024-25/P/6,2025-01-04,5727.0
11417,11210.0,275075,2024-2025,5THSFC/2024-25/P/1,2024-08-06,3300.0
11417,11212.0,275075,2024-2025,5THSFC/2024-25/P/2,2024-08-30,293700.0
11417,11213.0,275075,2024-2025,5THSFC/2024-25/P/3,2024-09-10,905.0
11417,11213.0,275075,2024-2025,5THSFC/2024-25/P/3,2024-09-10,25339.0
11459,11209.0,275075,2024-2025,XVFC/2024-25/P/4,2024-07-30,41541.0
11459,11219.0,275075,2024-2025,XVFC/2024-25/P/10,2024-12-24,8878.0
11459,11220.0,275075,2024-2025,XVFC/2024-25/P/11,2024-12-24,5096.0
11459,11221.0,275075,2024-2025,XVFC/2024-25/P/12,2024-12-24,5096.0
11459,11222.0,275075,2024-2025,XVFC/2024-25/P/13,2024-12-24,5096.0
11459,11260.0,275075,2024-2025,XVFC/2024-25/P/29,2025-03-19,5115.0
11459,11261.0,275075,2024-2025,XVFC/2024-25/P/30,2025-03-19,5115.0
11459,11262.0,275075,2024-2025,XVFC/2024-25/P/31,2025-03-19,5189.0
11459,11263.0,275075,2024-2025,XVFC/2024-25/P/32,2025-03-19,7203.0
11459,10987.0,275075,2025-2026,XVFC/2025-26/P/10,2025-05-15,32338.0
11459,10997.0,275075,2025-2026,XVFC/2025-26/P/16,2025-08-06,38875.0
11459,11022.0,275075,2025-2026,XVFC/2025-26/P/41,2025-09-15,30765.0
11461,11215.0,275075,2024-2025,XVFC/2024-25/P/7,2024-11-05,24000.0
11461,11224.0,275075,2024-2025,XVFC/2024-25/P/14,2024-12-31,2200.0
11462,11029.0,275075,2025-2026,XVFC/2025-26/P/46,2025-11-20,21600.0
11463,11228.0,275075,2024-2025,XVFC/2024-25/P/16,2025-01-26,61710.0
11463,11235.0,275075,2024-2025,XVFC/2024-25/P/23,2025-02-14,15300.0
11463,10983.0,275075,2025-2026,XVFC/2025-26/P/7,2025-05-07,400.0
11463,10983.0,275075,2025-2026,XVFC/2025-26/P/7,2025-05-07,39200.0
11463,11051.0,275075,2025-2026,XVFC/2025-26/P/56,2026-01-21,179.0
11463,11051.0,275075,2025-2026,XVFC/2025-26/P/56,2026-01-21,300.0
11463,11051.0,275075,2025-2026,XVFC/2025-26/P/56,2026-01-21,29592.0
11464,10994.0,275075,2025-2026,XVFC/2025-26/P/13,2025-08-02,45000.0
11464,11018.0,275075,2025-2026,XVFC/2025-26/P/37,2025-08-11,71.0
11464,11018.0,275075,2025-2026,XVFC/2025-26/P/37,2025-08-11,500.0
11464,11018.0,275075,2025-2026,XVFC/2025-26/P/37,2025-08-11,3750.0
11465,10993.0,275075,2025-2026,XVFC/2025-26/P/12,2025-08-02,45000.0
11465,11020.0,275075,2025-2026,XVFC/2025-26/P/39,2025-09-15,500.0
11465,11020.0,275075,2025-2026,XVFC/2025-26/P/39,2025-09-15,955.0
11465,11020.0,275075,2025-2026,XVFC/2025-26/P/39,2025-09-15,2975.0
11466,10980.0,275075,2025-2026,XVFC/2025-26/P/4,2025-05-07,9000.0
11466,10986.0,275075,2025-2026,XVFC/2025-26/P/9,2025-05-12,971.0
11467,10982.0,275075,2025-2026,XVFC/2025-26/P/6,2025-05-07,4500.0
11467,10985.0,275075,2025-2026,XVFC/2025-26/P/8,2025-05-12,500.0
11468,10979.0,275075,2025-2026,XVFC/2025-26/P/3,2025-05-07,42120.0
11468,11027.0,275075,2025-2026,XVFC/2025-26/P/44,2025-10-09,800.0
11468,11027.0,275075,2025-2026,XVFC/2025-26/P/44,2025-10-09,35480.0
11469,11054.0,275075,2025-2026,5THSFC/2025-26/P/15,2026-01-22,144727.0
11469,11056.0,275075,2025-2026,5THSFC/2025-26/P/16,2026-02-01,1610.0
11469,11056.0,275075,2025-2026,5THSFC/2025-26/P/16,2026-02-01,12861.0
11472,,275075,2026-2027,XVFC/2026-27/P/18,2026-07-06,18000.0
11473,,275075,2026-2027,XVFC/2026-27/P/23,2026-07-06,22500.0
11475,,275075,2026-2027,XVFC/2026-27/P/24,2026-07-06,8000.0
11478,,275075,2026-2027,XVFC/2026-27/P/27,2026-07-06,18000.0
11620,11030.0,275075,2025-2026,XVFC/2025-26/P/47,2025-12-09,12207.0
11620,11045.0,275075,2025-2026,XVFC/2025-26/P/50,2025-12-24,36764.0
11620,11057.0,275075,2025-2026,XVFC/2025-26/P/58,2026-02-01,16374.0
11620,11060.0,275075,2025-2026,XVFC/2025-26/P/61,2026-02-17,16158.0
11620,11070.0,275075,2025-2026,XVFC/2025-26/P/70,2026-03-11,15405.0
11620,,275075,2026-2027,XVFC/2026-27/P/2,2026-05-07,15450.0
11620,,275075,2026-2027,XVFC/2026-27/P/11,2026-06-13,15460.0
11624,11050.0,275075,2025-2026,XVFC/2025-26/P/55,2026-01-10,151193.0
11624,,275075,2026-2027,XVFC/2026-27/P/1,2026-05-07,12514.0
11624,,275075,2026-2027,XVFC/2026-27/P/13,2026-06-13,23112.0
11624,,275075,2026-2027,XVFC/2026-27/P/17,2026-07-06,10620.0
11635,11227.0,275075,2024-2025,XVFC/2024-25/P/15,2025-01-26,91500.0
11635,11234.0,275075,2024-2025,XVFC/2024-25/P/22,2025-02-14,42362.0
11635,10975.0,275075,2025-2026,XVFC/2025-26/P/1,2025-04-23,1490.0
11635,10975.0,275075,2025-2026,XVFC/2025-26/P/1,2025-04-23,12410.0
11635,,275075,2026-2027,XVFC/2026-27/P/10,2026-06-13,230.0
11635,,275075,2026-2027,XVFC/2026-27/P/10,2026-06-13,23000.0
11636,10995.0,275075,2025-2026,XVFC/2025-26/P/14,2025-08-02,105954.0
11636,11019.0,275075,2025-2026,XVFC/2025-26/P/38,2025-08-11,88.0
11636,11019.0,275075,2025-2026,XVFC/2025-26/P/38,2025-08-11,1084.0
11636,11021.0,275075,2025-2026,XVFC/2025-26/P/40,2025-09-15,1250.0
11636,11021.0,275075,2025-2026,XVFC/2025-26/P/40,2025-09-15,124231.0
11636,11055.0,275075,2025-2026,XVFC/2025-26/P/57,2026-01-22,890.0
11636,11055.0,275075,2025-2026,XVFC/2025-26/P/57,2026-01-22,3083.0
11636,11055.0,275075,2025-2026,XVFC/2025-26/P/57,2026-01-22,83291.0
11636,11068.0,275075,2025-2026,XVFC/2025-26/P/68,2026-03-09,550.0
11636,11068.0,275075,2025-2026,XVFC/2025-26/P/68,2026-03-09,2324.0
11636,11068.0,275075,2025-2026,XVFC/2025-26/P/68,2026-03-09,51465.0
11637,10989.0,275075,2025-2026,5THSFC/2025-26/P/6,2025-05-19,117000.0
11637,10990.0,275075,2025-2026,5THSFC/2025-26/P/7,2025-07-03,1300.0
11637,10990.0,275075,2025-2026,5THSFC/2025-26/P/7,2025-07-03,10400.0
11649,11233.0,275075,2024-2025,5THSFC/2024-25/P/9,2025-02-14,90000.0
11649,10974.0,275075,2025-2026,5THSFC/2025-26/P/1,2025-04-23,946.0
11649,10974.0,275075,2025-2026,5THSFC/2025-26/P/1,2025-04-23,4006.0
11673,11257.0,275075,2024-2025,XVFC/2024-25/P/26,2025-03-10,90000.0
11673,11259.0,275075,2024-2025,XVFC/2024-25/P/28,2025-03-19,9564.0
11674,10996.0,275075,2025-2026,XVFC/2025-26/P/15,2025-08-02,90000.0
11674,11017.0,275075,2025-2026,XVFC/2025-26/P/36,2025-08-11,1000.0
